store_name,date,review,length,review_check,menu,mood,service,price,clean,room,parking,photo,sum
구스아일랜드 브루하우스,2021.12.16,음식이 맛있고 직원들 친절합니다,18,음식이 맛있고 직원들 친절합니다,1,0,1,0,0,0,0,0,2
백억하누 강남본점,2021.12.17,음식 맛있고 매장도 깔끔,13,음식 맛있고 매장도 깔끔,1,0,0,0,1,0,0,0,2
라그릴리아 SPC스퀘어점,2021.12.18,맛있어요 완전  해피포인트 어플에서 세트상품 저렴하게 구매할 수도 있어요  가성비 괜찮았어요,51,맛있어요 완전 해피포인트 어플에서 세트 상품 저렴하게 구매할 수도 있어 가성비 괜찮았어요,1,0,0,1,0,0,0,0,2
느린마을양조장 강남점,2021.12.18,음식도 맛있고 친절해서 너무 좋아요웃음,21,음식도 맛있고 친절해서 너무 좋아 웃음,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.12.2,돼지고기 소고기 같이 먹을수 있어서 정말로 좋네요  가게 이름처럼 화기애애하게 친구들과 식사하고 술한잔하기 정말로 좋은곳 입니다,71,돼지고기 소고기 같이 먹을 수 있어서 정말로 좋네요 가게 이름처럼 화기애애하게 친구들과 식사하고 술 한잔하기 정말로 좋은 곳입니다,1,0,0,0,0,1,0,0,2
화기애애 강남역점,2021.12.2,고기 질이 진짜 좋아서 좋았어요 원래 고기 냄새나면 못먹는데 여기는 정말 질이 좋았어요 사장님도 너무 친절하셔서 맛있게 식사하고 왔습니다 서비스로 주신 김치찌개랑 계란찜도 맛있게 먹었습니다 추천해요,110,고기 질이 진짜 좋아서 좋았어요 원래 고기 냄새나면 못 먹는데 여기는 정말 질이 좋았어요 사장님도 너무 친절하셔서 맛있게 식사하고 왔습니다 서비스로 주신 김치찌개랑 계란찜도 맛있게 먹었습니다 추천해요,1,0,1,0,0,0,0,0,2
백억하누 강남본점,2021.12.2,친절하고 음식도 맛있고 강추합니다,18,친절하고 음식도 맛있고 강추합니다,1,0,1,0,0,0,0,0,2
강남진해장,2021.12.2,친구 애인 모두를 만족시킨 곳 쌀쌀해지면 너무 생각나서 친구들과 애인을 데리고 방문했습니다 국물 한 수저 뜨더니 눈 번쩍 떠지던 친구의 얼굴 진짜 맛있어요 방문할 때마다 늘 박수치며 나갑니다,106,친구 애인 모두를 만족시킨 곳 쌀쌀해지면 너무 생각나서 친구들과 애인을 데리고 방문했습니다 국물 한수저 뜨더니 눈 번쩍 떠지던 친구의 얼굴 진짜 맛있어요 방문할 때마다 늘 손뼉 치며 나갑니다,1,0,0,0,0,1,0,0,2
느린마을양조장 강남점,2021.12.2,여름 가을 막걸리 맛있어요  안주도 맛있고 분위기 좋습니다,33,여름 가을 막걸리 맛있어요 안주도 맛있고 분위기 좋습니다,1,1,0,0,0,0,0,0,2
백억하누 강남본점,2021.12.22,시설 깔끔하고 룸도 겸비 되어 있어서 너무 맘에 드네요,30,시설 깔끔하고 룸도 겸비되어 있어서 너무 마음에 드네요,0,0,0,0,1,1,0,0,2
백억하누 강남본점,2021.12.22,도심 속 정원같이 너무 이쁘더라고욧 한우도 디따 맛있어요,31,도심 속 정원같이 너무 이쁘더라고요 한우도 정말 맛있어요,1,1,0,0,0,0,0,0,2
백억하누 강남본점,2021.12.22,룸으로 되어있어서 프라이버시 완전 좋네요 웃음 시설도 깔끔해요,34,룸으로 되어 있어서 프라이버시 정말 좋네요 웃음 시설도 깔끔해요,0,0,0,0,1,1,0,0,2
대려도,2021.12.22,지배인님과 직원들 모두 친절해요  음식은 당연히 최고구요,31,지배인님과 직원들 모두 친절해 음식은 당연히 최고고요,1,0,1,0,0,0,0,0,2
리샨 삼성타운점,2021.12.22,새우와사비크림 추천받고 시켰는데 맛있네요 친절하시고 전반적으로 너무 자극적이지 않고 맛있어요웃음,53,새우와사비크림 추천받고 시켰는데 맛있네요 친절하시고 전반적으로 너무 자극적이지 않고 맛있어 웃음,1,0,1,0,0,0,0,0,2
파파야리프,2021.12.23,생일이면 에이드 하나 무료로 주셔요 넘 친절하시고 음식도 맛있어요,36,생일이면 에이드 하나 무료로 주셔요 너무 친절하시고 음식도 맛있어요,1,0,1,0,0,0,0,0,2
우동명가기리야마본진,2021.12.23,맛은 있는데 가격이 너무 비싼것같아요,20,맛은 있는데 가격이 너무 비싼 것 같아요,1,0,0,1,0,0,0,0,2
백억하누 강남본점,2021.12.24,투뿔한우여서 그런지 아주 고급지고 아주 맛있어요 분위기도 좋았음,35,투뿔한우여서 그런지 아주 고급 지고 아주 맛있어요 분위기도 좋았음,1,1,0,0,0,0,0,0,2
백억하누 강남본점,2021.12.24,크리스마스 기념으로 좋은 곳에서 좋은 거 먹구 갑니다 웃음 한우 아주 기막히네요,44,크리스마스 기념으로 좋은 곳에서 좋은 거 먹고 갑니다 웃음 한우 아주 기막히네요,1,0,0,0,0,1,0,0,2
백억하누 강남본점,2021.12.24,한우 불고기 추천 드려봐요 웃음 엄청 맛있네요 분위기도 굿굿,33,한우불고기 추천드려요 웃음 엄청 맛있네요 분위기도 굿,1,1,0,0,0,0,0,0,2
구스아일랜드 브루하우스,2021.12.25,직원분들 너무친절하고 깔끔한 매장에 모든게 만족스러웠어요 그 중 최고는 맥주맛입니다 꼭 한번 가세요 아니 두번 가세요 웃음,68,직원분들 너무 친절하고 깔끔한 매장에 모든 게 만족스러웠어요 그중 최고는 맥주 맛입니다 꼭 한 번 가세요 아니 두 번 가세요 웃음,1,0,1,0,0,0,0,0,2
대려도,2021.12.25,맛있어요 친절해요 5점만점zzz,17,맛있어요 친절해요 웃음,1,0,1,0,0,0,0,0,2
담소사골순대 강남본점,2021.12.26,음식은 맛있는데 육개장 그릇 들고올때 엄지손가락 안담갔으면쟁반 써주셨으면,40,음식은 맛있는데 육개장 그릇 들고 올 때 엄지손가락 안 담갔으면 쟁반 써주셨으면,1,0,0,0,1,0,0,0,2
화기애애 강남역점,2021.12.28,맛두좋규 가격두 괜찮고 분위기조 좋아요 추천합니다,27,맛도 좋고 가격도 괜찮고 분위기도 좋아요 추천합니다,1,1,0,0,0,0,0,0,2
화기애애 강남역점,2021.12.3,여자친구랑 맛집탐방 데이트왔습니다인터넷 뒤져서 리뷰하나하나다보고 온 보람이있네요 리뷰 그대로 친절하시고 서비스도 너무좋고오기전까진 뻥인줄알았는데웃음웃음뻥아니였네요 너무맛있게 잘 묵구갑니다웃음,106,여자친구랑 맛집 탐방 데이트 왔습니다 인터넷 뒤져서 리뷰 하나하나 다 보고 온 보람이 있네요 리뷰 그대로 친절하시고 서비스도 너무 좋고 오기 전까진 뻥인 줄 알았는데 웃음 뻥 아니었네요 너무 맛있게 잘 먹고 갑니다 웃음,1,0,0,0,0,1,0,0,2
화기애애 강남역점,2021.12.3,엄마 아빠 모시고왔는데 너무 만족스럽네요 저희엄마 돼지고긴 냄새때문에 많이 드시지도못하시는데 냄새도 안나서 너무 잘드셨어요웃음사장님 친절하시고서비스까지주시고웃음배불리 잘먹고갑니다,99,엄마 아빠 모시고 왔는데 너무 만족스럽네요 저희 엄마 돼지고기 냄새 때문에 많이 드시지도 못하시는데 냄새도 안 나서 너무 잘 드셨어요 웃음 사장님 친절하시고 서비스까지 주시고 웃음 배불리 잘 먹고 갑니다,1,0,0,0,0,1,0,0,2
화기애애 강남역점,2021.12.3,가격대비 너무 훌륭해요 고기 질도 너무 좋아요 서비스 이게뭐람너무 맛나네요동치미 국수 꼭 드셔보세요 존맛탱이에용 배불러도 들어가요웃음웃음,76,가격 대비 너무 훌륭해요 고기 질도 너무 좋아요 서비스 너무 맛나네요 동치미국수 꼭 드셔보세요 너무 맛있어요 배불러도 들어가 웃음,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.12.3,매장도 깔끔했고 직원분들도 친절해서 기분좋게 먹고갑니다 두번가볼만한곳이며 한번도 안가셨으면 꼭 가야해요 고기도 좋았을뿐더러 너무 맛나요하트하트하트 사장님 오래오래 장사해야해요 진짜 좋아요 맨날 가고싶으니깐,114,매장도 깔끔했고 직원분들도 친절해서 기분 좋게 먹고 갑니다 두 번 가 볼 만한 곳이며 한 번도 안 가셨으면 꼭 가야 해요 고기도 좋았을뿐더러 너무 맛있어요 하트하트 사장님 오래오래 장사해야해요 진짜 좋아요 맨날 가고 싶으니깐,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.12.3,제가먹어본소고기중에으뜸맛있었어요  입에서살살녹는게금방먹게되더라구요  서비스로주시는음식들도넘고맙고맛있게먹었어요다음에또방문할게요,69,제가 먹어본 소고기 중에 으뜸 맛있었어요 입에서 살살 녹는 게 금방 먹게 되더라고 서비스로 주시는 음식들도 너무 고맙고 맛있게 먹었어요 다음에 또 방문할게요,1,0,1,0,0,0,0,0,2
백억하누 강남본점,2021.12.30,고기가 정말 신선하고 가족모임하기 좋은 장소입니다 너무 맛있어서 또 방문하고 싶네요,46,고기가 정말 신선하고 가족 모임 하기 좋은 장소입니다 너무 맛있어서 또 방문하고 싶네요,1,0,0,0,0,1,0,0,2
백억하누 강남본점,2021.12.30,친구들과 방문했는데 다 맛있다고 난리였어요 웃음 겨울이라 뜨끈한 국물 땡겼는데 깊고 맛있네요,51,친구들과 방문했는데 다 맛있다고 난리였어요 웃음 겨울이라 뜨끈한 국물 당겼는데 깊고 맛있네요,1,0,0,0,0,1,0,0,2
백억하누 강남본점,2021.12.30,한해 마무리 겸 방문 했어요 음식이나 서비스 너무나도 만족스러웠습니다   마블링도 정말 멋졌고 맛은 두말하면 잔소리  고기가 입에서 살살 녹네요 입이 행복했네요,90,한 해 마무리 겸 방문했어요 음식이나 서비스 너무나도 만족스러웠습니다 마블링도 정말 멋졌고 맛은 두말하면 잔소리 고기가 입에서 살살 녹네요 입이 행복했네요,1,0,1,0,0,0,0,0,2
백억하누 강남본점,2021.12.30,진짜 특별한 날 가기 좋은곳이네요 웃음 너무 친절히 안내해 주시고 대접 받는것 같아서 처음부터 끝까지 기분 좋았습니다 웃음 평소 유명한 곳이어서 가보고 싶었는데 잘한것 같아요 웃음 진짜 살살 녹네요웃음,112,진짜 특별한 날 가기 좋은 곳이네요 웃음 너무 친절히 안내해 주시고 대접받는 것 같아서 처음부터 끝까지 기분 좋았습니다 웃음 평소 유명 한 곳이어서 가보고 싶었는데 잘한 것 같아 웃음 진짜 살살 녹네요 웃음,1,0,1,0,0,0,0,0,2
백억하누 강남본점,2021.12.30,마블링이 최고네요 웃음 살살녹아요 신선한게 딱 보입니다 웃음 전복삼합은 여기서 처음 먹어봤는데 다른분들이 추천하시는 이유가 있어요 엄청 싱싱해요 룸이 있다는게 가장 좋았습니다 조용하고 가족끼리 편하게 먹을수 있어요,119,마블링이 최고네요 웃음 살살 녹아요 신선한 게 딱 보입니다 웃음 전복삼합은 여기서 처음 먹어봤는데 다른 분들이 추천하시는 이유가 있어요 엄청 싱싱해 룸이 있다는 게 가장 좋았습니다 조용하고 가족끼리 편하게 먹을 수 있어요,1,0,0,0,0,1,0,0,2
백억하누 강남본점,2021.12.30,육즙이 정말 제대로입니다 가족이랑 다녀왔는데 회식하기 정말 좋습니다 정말 맛있어요,45,육즙이 정말 제대로입니다 가족이랑 다녀왔는데 회식하기 정말 좋습니다 정말 맛있어요,1,0,0,0,0,1,0,0,2
화기애애 강남역점,2021.12.4,친구가 추천해서 갔는데 고기 넘 맛있게 먹고 왔어요 직원분들도 친절하시고 밑반찬이나 사이드도 완전 존맛입니당,60,친구가 추천해서 갔는데 고기 너무 맛있게 먹고 왔어요 직원분들도 친절하시고 밑반찬이나 사이드도 완전 너무 맛있어요,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.12.4,너무너무마시써요  좋아요 고기육즙이 아주 최고에용웃음웃음너무 친절하시고 서비스도 짱좋아용이러다 돼지될거같용 좋아요다음주 외식때 또 올게요,76,너무너무 맛있어 좋아요 고기 육즙이 아주 최고예요 웃음 너무 친절하시고 서비스도 정말 좋아요 이러다 돼지 될 거 같아요 좋아요 다음 주 외식 때 또 올게요,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.12.4,고기맛이좋고 직원분인가 사장님인지 모르겠지만 엄청친절했습니다,33,고기 맛이 좋고 직원분인가 사장님인지 모르겠지만 엄청 친절했습니다,1,0,1,0,0,0,0,0,2
느린마을양조장 강남점,2021.12.4,매장이 크고 단체모임 예약하고 가기 좋았어요  직원분들도 모두 넘 친절하셨습니다 웃음  메뉴도 다양하게 주문했는데 다 맛있게 먹었어요  막걸리도 취향에 봄여름가을겨울 다 마셔봤는데 저는 다 맛있더라고요  같이 간 사람들은 여름과 겨울을 좋아했어요,137,매장이 크고 단체 모임 예약하고 가기 좋았어요 직원분들도 모두 넘 친절하셨습니다 웃음 메뉴도 다양하게 주문했는데 다 맛있게 먹었어요 막걸리도 취향에 봄 여름 가을 겨울 다 마셔봤는데 저는 다 맛있더라고 같이 간 사람들은 여름과 겨울을 좋아했어요,1,0,0,0,0,1,0,0,2
화기애애 강남역점,2021.12.5,친구들끼리 한잔하러 갔습니다 고기도 퀄리티좋고,25,친구들끼리 한잔하러 갔습니다 고기도 퀄리티 좋고,1,0,0,0,0,1,0,0,2
신부자식당,2021.12.5,직원분들도 너무너무 친절하시고 고기도 정말 맛있어요,28,직원분들도 너무너무 친절하시고 고기도 정말 맛있어요,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.12.6,가격도 착하고 고기가 냄새도 안날뿐더러 고기가 입에서 살살 녹아요웃음 사장님이 친절하셔서 다음에 또 오고 싶은 고깃집이에요,68,가격도 착하고 고기가 냄새도 안 날뿐더러 고기가 입에서 살살 녹아 웃음 사장님이 친절하셔서 다음에 또 오고 싶은 고깃집이에요,1,0,1,0,0,0,0,0,2
라그릴리아 SPC스퀘어점,2021.12.6,음식이 맛있고 분위기가 좋았어요웃음,19,음식이 맛있고 분위기가 좋았어 웃음,1,1,0,0,0,0,0,0,2
구스아일랜드 브루하우스,2021.12.6,단체 회식하기에는 좋은데 비싼편입니다,20,단체 회식하기에는 좋은데 비싼 편입니다,1,0,0,0,0,1,0,0,2
딘타이펑 강남점,2021.12.6,모임 하기 좋았어요 친절하고 예약도 네이버라 전화안하고 편하고요,35,모임 하기 좋았어요 친절하고 예약도 네이버라 전화 안 하고 편하고요,1,0,0,0,0,1,0,0,2
딘타이펑 강남점,2021.12.6,분위기는 좋으나 맛은 그닥,15,분위기는 좋으나 맛은 그다지,1,1,0,0,0,0,0,0,2
봉피양제주 강남점,2021.12.6,한우가 신선하고  맛있어요  가격은 비싸네요,24,한우가 신선하고 맛있어요 가격은 비싸네요,1,0,0,1,0,0,0,0,2
딘타이펑 강남점,2021.12.8,오랜만에 맛있는 샤오룽바오빠오 먹어서 정말 좋았어요 이곳은 언제 방문해도 직원분들이 정말 친절하셔서 더 좋은 거 같아요    다음에 또 갈게요,77,오랜만에 맛있는 샤오룽바오 먹어서 정말 좋았어요 이곳은 언제 방문해도 직원분들이 정말 친절하셔서 더 좋은 거 같아요 다음에 또 갈게요,1,0,1,0,0,0,0,0,2
파파야리프,2021.12.9,가격대비 최악입니다 솔직히 강남의 음식점에 가성비를 따지는것도 좀 웃기긴 하지만 그래도 높은 가격이라도 퀄리티가 있으면 만족스러울텐데 김밥천국 김치볶음밥보다 못한 퀄리티의 볶음밥에 할 말을 잃었습니다 나시고랭에 밥만 한가득이고 숙주도 양파도 희귀 거기에 제 새끼손가락보다 작은 오징어 조각이 세개인가 네 개 있었습니다 원래 음식에 까탈스러운 스타일도 먹으면서 사진을 찍는 스타일도 아니고 그냥 먹다보니 느낀거라 증거사진을 안찍어놓은게 아쉽네요 지난 방문때는 쌀국수를 먹었었는데 그것도 가격에 비해서는 퀄리티가 아쉬웠지만 맛이 없는것은 아니어서 재방문 했는데 볶음밥이 너무 충격적이라 다시는 가지 않을것 같습니다,341,가격 대비 최악입니다 솔직히 강남의 음식점에 가성비를 따지는 것도 좀 웃기긴 하지만 그래도 높은 가격이라도 퀄리티가 있으면 만족스러울 텐데 김밥천국 김치볶음밥보다 못한 퀄리티의 볶음밥에 할 말을 잃었습니다 나시고랭에 밥만 할 가득이고 숙주도 양파도 희귀 거기에 제 새끼손가락보다 작은 오징어 조각이 세 개인가 네 개 있었습니다 원래 음식에 까탈스러운 스타일도 먹으면서 사진을 찍는 스타일도 아니고 그냥 먹다 보니 느낀 거라 증거 사진을 안 찍어놓은 게 아쉽네요 지난 방문 때는 쌀국수를 먹었었는데 그것도 가격에 비해서는 퀄리티가 아쉬웠지만 맛이 없는 것은 아니어서 재방문했는데 볶음밥이 너무 충격적이라 다시는 가지 않을 것 같습니다,1,0,0,1,0,0,0,0,2
시골야채된장,2021.2.10,강남치고 저렴한 편  양도 많고 맛도 딱 비빔밥 된장찌개의 정석,35,강남치고 저렴한 편 양도 많고 맛도 딱 비빔밥 된장찌개의 정석,1,0,0,1,0,0,0,0,2
담소사골순대 강남본점,2021.2.10,가격이 이벤트로 저렴하구 맛도 괜찮네용,21,가격이 이벤트로 저렴하고 맛도 괜찮네요,1,0,0,1,0,0,0,0,2
화기애애 강남역점,2021.2.11,고기질이 진짜 좋아여 잡내없이 넘 깔끔했어요웃음 같이시킨 국수도 넘 맛있어요  사장님도 친절하시고 서비스 넘 좋아서 재방문 예정이요,73,고기 질이 진짜 좋아 잡내 없이 너무 깔끔했어요 웃음 같이 시킨 국수도 너무 맛있어요 사장님도 친절하시고 서비스 너무 좋아서 재방문 예정이요,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.2.16,항상 변함없이 맛과 친절 유지하기 힘든데 여기는 항상 똑같아서 좋음 가게 상호명처럼 화기애애하면서 매번 잘먹고 갑니다,65,항상 변함없이 맛과 친절 유지하기 힘든데 여기는 항상 똑같아서 좋음 가게 상호처럼 화기애애하면서 매번 잘 먹고 갑니다,1,0,1,0,0,0,0,0,2
백억하누 강남본점,2021.2.16,맛있고깔끔해요 웃음,10,맛있고 깔끔해 웃음,1,0,0,0,1,0,0,0,2
딘타이펑 강남점,2021.2.16,맛있습니다 점심미팅하기도 좋아요 웃음,20,맛있습니다 점심 미팅하기도 좋아 웃음,1,0,0,0,0,1,0,0,2
화기애애 강남역점,2021.2.17,아 고기집에서 계란찜 김치찌개 서비스 이거 맛도 좋은데 너무 친절하시다 진짜 나중에 또 옵니다 웃음,55,고기 집에서 계란찜 김치찌개 서비스 이거 맛도 좋은데 너무 친절하시다 진짜 나중에 또 옵니다 웃음,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.2.17,친절하시고 깔끔하고 맛있어요  서비스로주신 김치찌개 넘 맛있어서 또 생각나요,42,친절하시고 깔끔하고 맛있어 서비스로 주신 김치찌개 너무 맛있어서 또 생각나요,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.2.17,꽃살안창살 육즙 좔좔 넘 맛있어요  내부도 청결해 보여서 믿음이 가더라구요  서비스 계란찜찌개도 잘먹었어요웃음,61,꽃살 안창살 육즙 좔좔 너무 맛있어요 내부도 청결해 보여서 믿음이 가더라고 서비스 계란 찜찌개도 잘 먹었어요 웃음,1,0,0,0,1,0,0,0,2
구스아일랜드 브루하우스,2021.2.19,넓고 친구들과 이야기하기에 좋아요 맥주가 맛있어요,27,넓고 친구들과 이야기하기에 좋아요 맥주가 맛있어요,1,0,0,0,0,1,0,0,2
딘타이펑 강남점,2021.2.2,서비스도 좋고 맛도 좋아요,15,서비스도 좋고 맛도 좋아요,1,0,1,0,0,0,0,0,2
라그릴리아 SPC스퀘어점,2021.2.23,멋진 장소 쾌적하고 음식 맛있고 친절해요,22,멋진 장소 쾌적하고 음식 맛있고 친절해요,1,0,1,0,0,0,0,0,2
딘타이펑 강남점,2021.2.23,대만여행 생각나서 좋았어요꿔바로우 소슨 단맛보다 신맛이 많이 나서 좀 더 달면 좋겠어요,48,대만 여행 생각나서 좋았어요 꿔바로우 소스 단 맛보다 신맛이 많이 나서 좀 더 달면 좋겠어요,1,1,0,0,0,0,0,0,2
딘타이펑 강남점,2021.2.23,서비스는 좋았는데 그냥 음식이 제 타입이 아닌가봐요 실망 먹는 내내 밥 생각이 났어요 하핫 슬픔,53,서비스는 좋았는데 그냥 음식이 제 타입이 아닌가 봐 실망 먹는 내내 밥 생각이 났어요  슬픔,1,0,1,0,0,0,0,0,2
백억하누 강남본점,2021.2.25,코로나라 룸으로예약해서 혼잡하지않게 식사 잘했습니다 음식도 맛있었어요웃음,40,코로나라 룸으로 예약해서 혼잡하지 않게 식사 잘했습니다 음식도 맛있었어 웃음,1,0,0,0,0,1,0,0,2
구스아일랜드 브루하우스,2021.2.25,분위기 맛 너무 좋아요,12,분위기 맛 너무 좋아요,1,1,0,0,0,0,0,0,2
딘타이펑 강남점,2021.2.25,맛있고 서비스도 좋아요,12,맛있고 서비스도 좋아요,1,0,1,0,0,0,0,0,2
느린마을양조장 강남점,2021.2.28,분위기도 좋고 너무 맛있었어요,16,분위기도 좋고 너무 맛있었어요,1,1,0,0,0,0,0,0,2
느린마을양조장 강남점,2021.2.4,좋은 분들과 즐거운 시간을 함께 보낼 수 있어서 더 좋아 보였습니다,37,좋은 분들과 즐거운 시간을 함께 보낼 수 있어서 더 좋아 보였습니다,0,1,0,0,0,1,0,0,2
느린마을양조장 강남점,2021.2.4,분위기 좋고 웃음 맛있어요웃음,16,분위기 좋고 웃음 맛있어 웃음,1,1,0,0,0,0,0,0,2
화기애애 강남역점,2021.2.5,사장님이 너무 친절하시고 서비스로 계란찜과 김치찌개까지 주셔서 진짜 배부르게 먹고 왔어요  맛도 좋고 고깃집이 유명한 이유가 있었네요,74,사장님이 너무 친절하시고 서비스로 계란찜과 김치찌개까지 주셔서 진짜 배부르게 먹고 왔어요 맛도 좋고 고깃집이 유명한 이유가 있었네요,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.2.5,고기 질이좋고 입에서 살살녹아요  가게 내부도 깔끔하고  서비스도 좋아요,40,고기 질이 좋고 입에서 살살 녹아 가게 내부도 깔끔하고 서비스도 좋아요,1,0,1,0,0,0,0,0,2
느린마을양조장 강남점,2021.2.5,서비스 분위기 다 좋았어요,14,서비스 분위기 다 좋았어요,0,1,1,0,0,0,0,0,2
우동명가기리야마본진,2021.2.6,2월6일 한시경 응대해주신 여직원분 너무 너무 친절하세요 하트  우동도 튀김도 스시도 정갈하고 만족스러운 식사였습니다 재방문하고 싶네요,75,2월 6일 한 시경 응대해주신 여직원 분 너무너무 친절하세요 하트 우동도 튀김도 스시도 정갈하고 만족스러운 식사였습니다 재방문하고 싶네요,1,0,1,0,0,0,0,0,2
딘타이펑 강남점,2021.2.9,네이버예약하고 가서 에이드도 마셨어요 만두도 맛있었구요,30,네이버예약하고 가서 에이드도 마셨어요 만두도 맛있었고요,1,0,0,0,0,1,0,0,2
백억하누 강남본점,2021.3.1,가격대비 만족도가 그렇게 높진 않았습니다,22,가격 대비 만족도가 그렇게 높진 않았습니다,1,0,0,1,0,0,0,0,2
구스아일랜드 브루하우스,2021.3.12,내부가 다소 시끄럽고 의자가 너무 무거워서 약간 불편합니다 하지만 맥주 종류가 다양하고 맛도 훌륭한데다 음식도 평균 이상은 해요 퇴근하고 약속장소로 제격입니다,88,내부가 다소 시끄럽고 의자가 너무 무거워서 약간 불편합니다 하지만 맥주 종류가 다양하고 맛도 훌륭한데 음식도 평균 이상은 해요 퇴근하고 약속 장소로 제격입니다,1,0,0,0,0,1,0,0,2
느린마을양조장 강남점,2021.3.12,시끄럽고 안주비싸고 맛없고최악이였습니다실망,23,시끄럽고 안주 비싸고 맛없고 최악이었습니다 실망,1,1,0,0,0,0,0,0,2
구스아일랜드 브루하우스,2021.3.13,분위기도 좋고 음식도 다 맛있습니다,19,분위기도 좋고 음식도 다 맛있습니다,1,1,0,0,0,0,0,0,2
파파야리프,2021.3.14,맛잇어요 제일 좋아하는곳인데 가격이즘 많이올랐어요실망,31,맛있어요 제일 좋아하는 곳인데 가격이 좀 많이 올랐어요 실망,1,0,0,1,0,0,0,0,2
신부자식당,2021.3.15,고기도 직접 구워주시고 된장찌개도 맛있구요,21,고기도 직접 구워주시고 된장찌개도 맛있고요,1,0,1,0,0,0,0,0,2
파파야리프,2021.3.18,간이 세지 않아서 좋아요 맛있게 먹고갑니다 점원분께서 정말정말 친절하셔서 좋았어요,45,간이 세지 않아서 좋아 맛있게 먹고 갑니다 점원분께서 정말 정말 친절하셔서 좋았어요,1,0,1,0,0,0,0,0,2
화기애애 강남역점,2021.3.2,남편이기 지인들이랑 먹었을때 맛있게 먹었다고 가자해서 갔는데 역쉬 후회없네요 고기도 맛있었고 김치찌개와 계란찜에 밥한공기 뚝딱하고 왔네요 웃음,81,남편이 지인들이랑 먹었을 때 맛있게 먹었다고 가자 해서 갔는데 역시 후회 없네요 고기도 맛있었고 김치찌개와 계란찜에 밥 한 공기 뚝딱하고 왔네요 웃음,1,0,0,0,0,1,0,0,2
화기애애 강남역점,2021.3.2,사장님 완전 좋으셨어요 친절하시고 서비스도 주셔서 맛있게 잘먹고 왔숨돠,39,사장님 정말 좋으셨어요 친절하시고 서비스도 주셔서 맛있게 잘 먹고 왔습니다,1,0,1,0,0,0,0,0,2
시골야채된장,2021.3.20,맛은있는데 서빙만하는 머리묶은아줌마 너무 불친절해요 진짜 그사람땜에 밥먹다 밥맛떨어짐,47,맛은 있는데 서빙만하는 머리 묶은 아줌마 너무 불친절해요 진짜 그 사람 때문에 밥 먹다 밥맛 떨어짐,1,0,1,0,0,0,0,0,2
오리지널시카고피자,2021.3.20,피자 전문점인데 도우가 진짜 별로네요  도우가 덜 익어서 떡지고 찐득거리고 반죽 냄새가 났어요  두 번은 안 갈 것 같아요    남자 직원은 일을 처음 하는 건지  홀 보는데 급급해서 손님 응대 하는 게 부족해 보이네요  테이블 마다 큰 조명이 있는데 음식을 테이블에 놓으면서 그걸 툭 치지고 흔들거리는 조명 잡지도 않은채 쌩 가지를 않나  직원 교육에 좀 신경 쓰셔야 할 것 같네요,214,피자 전문점인데 도우가 진짜 별로 네요 도우가 덜 익어서 떡지고 찐득거리고 반죽 냄새가 났어요 두 번은 안 갈 것 같아요 남자 직원은 일을 처음 하는 건지 홀 보는데 급급해서 손님 응대하는 게 부족해 보이네요 테이블마다 큰 조명이 있는데 음식을 테이블에 놓으면서 그걸 툭 치지고 흔들거리는 조명 잡지도 않은 채 무시하지를 않나 직원 교육에 좀 신경 쓰셔야 할 것 같네요,1,0,1,0,0,0,0,0,2
느린마을양조장 강남점,2021.3.20,막걸리도 맛있고 안주도 맛있어요 미리 예약하고 가서 붐비지않는 룸으로 가서 더 좋았습니당,49,막걸리도 맛있고 안주도 맛있어요 미리 예약하고 가서 붐비지 않는 룸으로 가서 더 좋았습니다,1,0,0,0,0,1,0,0,2
신부자식당,2021.3.22,고기맛은 보통기본 찬은 좀 부실합니다 찌개 주문에도 밥은 따로 주문해야햐고그냥 주문해서 먹는다 해도 직원이 자꾸 불 핑계대면서주문한고기를 구워주는데 굽기가 끝나자 마자 고기 더시킬거냐고 계속 테이블에 와서 재촉하는 바람에 유쾌하지 않았습니다 그냥 대충먹고 일어나 나왔습니다,152,고기 맛은 보통 기본 찬은 좀 부실합니다 찌개 주문에도 밥은 따로 주문해야 하고 그냥 주문해서 먹는다 해도 직원이 자꾸 불 핑계 대면서 주문한 고기를 구워주는데 굽기가 끝나자마자 고기 더 시킬 거냐고 계속 테이블에 와서 재촉하는 바람에 유쾌하지 않았습니다 그냥 대충 먹고 일어나 나왔습니다,1,0,1,0,0,0,0,0,2
딘타이펑 강남점,2021.3.22,서비스도 좋고 맛도 훌륭합니다 강남역에서 몇안되는 발렛파킹식다이에요 주차편해서 자주 이용합니다,52,서비스도 좋고 맛도 훌륭합니다 강남역에서 몇 안 되는 발렛파킹식이라 주차 편해서 자주 이용합니다,1,0,0,0,0,0,1,0,2
